10000
20.4812069,7.56857872,8.98060131
20.7152195,8.17457867,7.67503357
21.0017128,6.16463375,9.69538307
21.419035,5.64032698,7.8051753
20.754631,6.41135979,9.08448696
22.0490608,7.24657869,6.0591259
21.3789406,9.30349541,7.22837877
22.3593559,6.91547203,5.96429634
23.6791611,4.45237446,8.73607254
22.7834606,8.43362808,5.78194046
25.0484791,7.24129963,5.87500334
24.3408947,5.61843681,6.39017868
25.5017395,5.06098461,9.47369003
25.1045704,8.46284962,5.96485949
22.8802795,5.15702057,6.97197533
26.6814384,6.38228846,9.10067368
23.8871956,4.95915985,7.07238102
22.5605755,4.72157288,9.38280773
25.8890762,9.11542988,6.83465099
25.8555279,5.30102062,8.29426098
26.7600346,6.62153769,8.37620926
26.1842346,7.04618263,6.78437853
24.1845455,9.29930496,6.01226664
26.9587612,8.02015018,8.95110989
21.3818016,9.68385315,7.73605728
26.0758591,9.92917061,9.11270523
22.6285267,10.6148033,7.86725664
25.8050327,10.0609789,7.97813082
24.1328316,10.7402248,7.72217512
23.3978405,10.894598,8.28294563
61.9008827,19.0118599,9.90542984
62.2644272,19.3555355,9.69597721
62.4570198,18.5269089,9.67889214
62.306282,19.5287209,9.69063568
62.625351,18.310318,9.66968155
62.7842522,19.117712,9.49079132
63.3323708,17.5206261,9.84491062
64.4170685,19.8621502,9.51281548
64.4258728,19.9173717,9.52736473
63.6613998,18.749115,9.39006805
64.6241608,18.5295029,9.56612206
64.2948074,19.8330154,9.48075581
63.8771553,18.5718613,9.42434788
64.2202835,19.9914932,9.50394917
64.1228409,17.4548016,9.8950758
64.5427399,19.3185482,9.47476387
64.8548813,19.1159515,9.57442856
65.1248016,18.181488,9.87053776
88.1323547,19.4287472,9.84980202
89.1366425,19.5165768,9.6953907
88.7857437,19.7606392,9.4573698
87.7011795,19.8872643,9.59233093
37.6358185,28.3936329,9.77877426
38.1467667,28.0726776,9.39868164
38.572937,27.3276806,9.81965828
38.4307327,28.495245,8.8894701
38.3395271,29.1126003,8.73196316
38.9836044,29.3841896,8.34918594
39.0571556,29.3650608,8.32408142
39.1484032,27.2918606,9.44369125
39.2012138,28.1054707,8.70587349
39.5303345,26.8861771,9.88924599
39.7702522,29.2098656,8.17842293
